pair_id,researcher_id,researcher_name,researcher_domain,researcher_keywords,researcher_source,grant_id,grant_title,grant_abstract,grant_funder,grant_amount_gbp,grant_domain,grant_source,overlap_score,label
PAIR_0140,0114B0BD-9EB7-4D48-9BD6-3FED2BC45FDD,Chittur Srinivasan,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/0114B0BD-9EB7-4D48-9BD6-3FED2BC45FDD,AEA7A0C1-1767-4D72-B7C8-00C238E4A0B8,"Shifting climate as a predictor for change in marine biodiversity at local, regional and global scales","Climate change affects everyone and every living thing on the planet. There is a general agreement among scientists that the world is warming, and that burning coal, gas and oil by people is the main reason for this, through the production of greenhouse gases, primarily carbon dioxide. 
 
As people living in poverty are vulnerable to the effects of change, so are those organisms living near their ",Research Grant,0,Climate & Environment,https://gtr.ukri.org/projects?ref=AEA7A0C1-1767-4D72-B7C8-00C238E4A0B8,0.0588,Average Fit
PAIR_0298,013D7260-5109-427D-BE5E-0A01B01E462E,Robert Janes,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/013D7260-5109-427D-BE5E-0A01B01E462E,C3405A47-EB4C-45BD-85D4-00E340EEE253,Bioinformatic analysis,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Institute Project,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=C3405A47-EB4C-45BD-85D4-00E340EEE253,0.0,Bad Fit
PAIR_0263,0162C637-4178-4CDC-B689-28716D3C4F53,Mike Barrett,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/0162C637-4178-4CDC-B689-28716D3C4F53,CB193A33-9836-49D5-B74C-020AB71DF312,New insights into the deposit architecture and emplacement mechanisms of block-and-ash flows using ground penetrating radar,"Block-and-ash flows (BAFs) are amongst the most dangerous volcanic phenomena on the planet. Generated by gravitational or explosive collapses of viscous lava domes or by the collapse of vulcanian-type eruption columns, BAFs are common at many active subduction zone volcanoes, including Colima (Mexico), Unzen (Japan), Soufri&egrave;re Hills (Montserrat), Arenal (Costa Rica) and Merapi (Indonesia), ",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=CB193A33-9836-49D5-B74C-020AB71DF312,0.0,Bad Fit
PAIR_0213,0066B5FC-8A64-4FF0-9F26-19CCCAEFA2A6,Mark Saunders,Biology & Life Sciences,"biology, genetics, cell, molecular, microbiology, neuroscience",https://gtr.ukri.org/person/0066B5FC-8A64-4FF0-9F26-19CCCAEFA2A6,B6549991-C248-4CD8-9E40-00EF475F0A28,Business Engagement Award,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=B6549991-C248-4CD8-9E40-00EF475F0A28,0.0,Bad Fit
PAIR_0078,003D7630-E76C-44A3-BF57-0CBEAED99FBC,John Aston,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/003D7630-E76C-44A3-BF57-0CBEAED99FBC,977F5498-4E0A-47CE-BC4E-009747B0AACA,Optipress Stepped change in precision and strength optimisation capability for steel fabrications,"The fuel rail is a pressure reservoir which feeds fuel injectors with fuel from a high pressure fuel pump, it works in a very demanding environment experiencing high cycle fatigue due to high frequency pressure fluctuation. The Optipress project will innovate fuel rails design by connecting design tools for FEA, distortion prediction and fatigue design to maximise the potential for autonomous desi",Collaborative R&D,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=977F5498-4E0A-47CE-BC4E-009747B0AACA,0.1429,Good Fit
PAIR_0046,02A2D0C2-DA3F-48DF-8FD8-F27140FAA0FA,Terence Sloan,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/02A2D0C2-DA3F-48DF-8FD8-F27140FAA0FA,D0FCC262-276C-41D3-9A3C-01EBBF3C8092,Feeling the untouchable: Haptic touch experiences for naturalistic learning,"As we confront the global sustainability challenges of our time, schools need to address modern culture's disassociation with the natural world. Our transformative vision is to bring to life naturalistic learning through touch experiences, thereby creating cognitive and affective connections between school students' science learning and their personal and societal relevance. We will co-design new ",Research and Innovation,0,Climate & Environment,https://gtr.ukri.org/projects?ref=D0FCC262-276C-41D3-9A3C-01EBBF3C8092,0.2,Good Fit
PAIR_0101,003D7630-E76C-44A3-BF57-0CBEAED99FBC,John Aston,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/003D7630-E76C-44A3-BF57-0CBEAED99FBC,B1AC346A-A171-4C1F-B95D-01ABEFAF5E91,Industrial CASE Account - University of Leeds 2015,"Doctoral Training Partnerships: a range of postgraduate training is funded by the Research Councils. For information on current funding routes, see the common terminology at https://www.ukri.org/apply-for-funding/how-we-fund-studentships/. Training grants may be to one organisation or to a consortia of research organisations. This portal will show the lead organisation only.",Training Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=B1AC346A-A171-4C1F-B95D-01ABEFAF5E91,0.0,Average Fit
PAIR_0139,002C2C0C-07F0-4DBF-BAEC-C97B047EF4AE,Holly Blake,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/002C2C0C-07F0-4DBF-BAEC-C97B047EF4AE,BBAD08CB-426F-4ED0-8C04-00981DAE0912,INNATE Investigating the nature and origins of exoplanets in the Neptunian desert,"Our knowledge of exoplanets has undergone a step change since the discovery of 51 Peg b 25 years ago. Planets are now commonplace, with most stars found to be hosting planetary systems. In the set of over 4300 planets known, trends and gaps in the distribution are seen with respect to planet size, composition and host star properties, arising from the formation and evolution processes which sculpt",Research Grant,0,Biology & Life Sciences,https://gtr.ukri.org/projects?ref=BBAD08CB-426F-4ED0-8C04-00981DAE0912,0.0,Average Fit
PAIR_0225,0162C637-4178-4CDC-B689-28716D3C4F53,Mike Barrett,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/0162C637-4178-4CDC-B689-28716D3C4F53,11647C16-2E6A-461E-9CEF-016441EC199F,Is ice loss from West Antarctica driven by ocean forcing or ice and ocean feedbacks?,"The Antarctic Ice Sheet is a mass of ice larger than Europe, in some places several kilometres from top to bottom. Fed by snowfall over its interior, it spreads out under its own weight, going afloat at its edge in the form of enormous ice shelves with areas ranging from that of Greater London to that of France. The ice shelves are then melted from below by waters from the Southern Ocean. The inpu",Research Grant,0,Climate & Environment,https://gtr.ukri.org/projects?ref=11647C16-2E6A-461E-9CEF-016441EC199F,0.0,Bad Fit
PAIR_0118,002C7B10-8094-4247-BF32-E7A274FB304C,Roy Sanderson,Biomedical & Health,"cancer, diabetes, drug, clinical, biomedical, genomic",https://gtr.ukri.org/person/002C7B10-8094-4247-BF32-E7A274FB304C,A4331025-F7E6-452F-ADDB-0000EE4638E3,Open Access Block Award 2022 - Edinburgh Napier University,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=A4331025-F7E6-452F-ADDB-0000EE4638E3,0.0,Average Fit
PAIR_0119,002C7B10-8094-4247-BF32-E7A274FB304C,Roy Sanderson,Biomedical & Health,"cancer, diabetes, drug, clinical, biomedical, genomic",https://gtr.ukri.org/person/002C7B10-8094-4247-BF32-E7A274FB304C,BFBBAC21-1735-42FA-A8C4-0067E0E2EC5E,SA-ISO and CREST certification,"We are a specialist IT/Data Security &amp; Compliance company with many years of direct security experience and industry relevant qualifications, providing a niche service offering to forward thinking businesses. We specialise in the following services:Penetration Testing (Ethical hacking)Cybersecurity Consultancy3rd Party Audit and Due DiligenceWebsite SecurityApplication/Software SecurityNetwork",Vouchers,0,Cybersecurity & Computing,https://gtr.ukri.org/projects?ref=BFBBAC21-1735-42FA-A8C4-0067E0E2EC5E,0.0,Average Fit
PAIR_0169,003D7630-E76C-44A3-BF57-0CBEAED99FBC,John Aston,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/003D7630-E76C-44A3-BF57-0CBEAED99FBC,AE88FD6C-7C12-45E7-BCF4-00859BF82052,Improving predictive validity of tumour markers. Developing and validating predictive models using a nationally representative UK primary care databas,Improving predictive validity of tumour markers. Developing and validating predictive models using a nationally representative UK primary care database,Studentship,0,Engineering & Physics,https://gtr.ukri.org/projects?ref=AE88FD6C-7C12-45E7-BCF4-00859BF82052,0.0,Average Fit
PAIR_0135,0172F194-864E-4641-95A2-BD92C8CB1834,Martin Brand,Biology & Life Sciences,"biology, genetics, cell, molecular, microbiology, neuroscience",https://gtr.ukri.org/person/0172F194-864E-4641-95A2-BD92C8CB1834,B45F1AB9-E8B4-4136-9F17-003D5077FA4C,Development of Parallel Search Algorithms,"Many computational tools in the materials and chemistry discipline make use of geometry optimisation techniques, often minimisation of the energy with respect to the atomic positions to find equilibrium structures, or saddle points on the potential energy surface to locate transition states for a chemical reaction. Traditionally these stationary points are found by performing energy and force calc",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=B45F1AB9-E8B4-4136-9F17-003D5077FA4C,0.0556,Average Fit
PAIR_0124,01CA7C61-491E-45B1-AE34-CA0BE91A04C8,Francisca Mutapi,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/01CA7C61-491E-45B1-AE34-CA0BE91A04C8,C2C6F6A3-0243-4E98-A00D-00351CB6B4E9,Optimising the Mobility of Nanoporous Oxides,"The project aims to develop practical strategies to improve the mobility of nanoporous metal oxide films by reducing charge trapping at surface and interfaces. It will combine first principles theoretical modelling with structural, spectroscopic and photophysical materials characterisation, in order to understand charge trapping at an atomistic level and guide material modification strategies to i",Studentship,0,Data Science & Statistics,https://gtr.ukri.org/projects?ref=C2C6F6A3-0243-4E98-A00D-00351CB6B4E9,0.0,Average Fit
PAIR_0212,015782DF-483F-4813-AA42-AEEC01AF732A,Ilik Saccheri,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/015782DF-483F-4813-AA42-AEEC01AF732A,D1C2648B-6D66-4C94-92C1-00F0E2E1366D,Developing nutrient-enriched cereal grains with large embryos.,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=D1C2648B-6D66-4C94-92C1-00F0E2E1366D,0.0,Bad Fit
PAIR_0286,01103B71-79AE-4060-AFAD-291F3A9F8ECE,Yonghong Peng,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/01103B71-79AE-4060-AFAD-291F3A9F8ECE,0355D174-E641-4AEC-A421-00DB6DF1D88B,Disruption to the development of maternal sensitivity: the impact of depression and alcohol use during pregnancy on mother-infant interactions.,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=0355D174-E641-4AEC-A421-00DB6DF1D88B,0.0,Bad Fit
PAIR_0067,00AF0809-D14D-4147-BE92-6FC2CF313B28,Peter Keightley,Artificial Intelligence,"machine learning, deep learning, neural, artificial intelligence, computer vision, natural language",https://gtr.ukri.org/person/00AF0809-D14D-4147-BE92-6FC2CF313B28,045FB772-28BF-4EE1-B494-005C814D548E,Cuba: Application of 'omics in the metabolic study of high cell density continuous cell cultures of recombinant NS0 myeloma cell lines,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=045FB772-28BF-4EE1-B494-005C814D548E,0.0714,Good Fit
PAIR_0062,0010221C-C855-4F35-8E36-087BFA9AF15D,David Bunton,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/0010221C-C855-4F35-8E36-087BFA9AF15D,B675C972-377A-47D2-A9DD-00D4BF6D112B,'Single truth' Customer Information Services,"The project will develop a cloud-based information management solution that will provide passengers with a

'Single Truth’ of data across on-platform customer information displays and mobile devices. It will provide

passengers with more details about their journey including predicted train capacity, timetable information and

variations, delays, train facilities and journey planning options to he",Collaborative R&D,0,Cybersecurity & Computing,https://gtr.ukri.org/projects?ref=B675C972-377A-47D2-A9DD-00D4BF6D112B,0.2,Good Fit
